Phylum,Class,22.unmapped,27.unmapped,21.unmapped,24.unmapped,25.unmapped,28.unmapped,29.unmapped,23.unmapped,17.unmapped,26.unmapped,18.unmapped,19.unmapped,20.unmapped
Firmicutes,Clostridia,4.46E-05,4.64E-05,3.19E-05,0,3.35E-05,3.98E-05,1.53E-05,0.000282106,0,1.57E-05,0.000102721,4.11E-05,0.000933736
Bacteroidetes,Bacteroidia,8.92E-05,3.09E-05,3.19E-05,0,0.000100588,1.33E-05,1.53E-05,6.72E-05,3.35E-05,1.57E-05,0.000161418,0,9.34E-05
Firmicutes,NA,8.92E-05,4.64E-05,2.13E-05,0.000186706,0.000184412,5.31E-05,0.000137707,1.34E-05,3.35E-05,0.00017276,7.34E-05,1.37E-05,0.000108936
Firmicutes,Clostridia,0.000282612,9.27E-05,1.06E-05,0,0.000100588,9.29E-05,4.59E-05,2.69E-05,0.000754236,1.57E-05,0,0.000137075,0.000202309
Firmicutes,Clostridia,0.000252863,3.09E-05,0,2.49E-05,0.000100588,6.63E-05,0.000244813,2.69E-05,5.03E-05,0,0,5.48E-05,0
Bacteroidetes,NA,0,0,0,0,0.00162618,0,0.000260114,0,0,0,0,0.000342686,0
Firmicutes,Clostridia,0,4.64E-05,4.26E-05,3.73E-05,0.000150883,0.000278588,0.00036722,0,0.000184369,0,0.000220116,0,0.000171185
Firmicutes,Erysipelotrichia,0.000237989,3.09E-05,7.45E-05,0.000211601,3.35E-05,0.000119395,4.59E-05,0.000107469,5.03E-05,0.000235582,1.47E-05,2.74E-05,0.000202309
Actinobacteria,Actinobacteria,0.00010412,6.18E-05,0.000127704,0.00029873,0.000117353,5.31E-05,0.000168309,9.40E-05,6.70E-05,0.000188466,5.87E-05,4.11E-05,9.34E-05
Bacteroidetes,Bacteroidia,0,3.09E-05,0,6.22E-05,6.71E-05,0.000305121,1.53E-05,0,1.68E-05,1.57E-05,4.40E-05,9.60E-05,7.78E-05
Firmicutes,Clostridia,0,1.55E-05,0.000297977,0.000199154,8.38E-05,0.000291855,3.06E-05,1.34E-05,6.70E-05,4.71E-05,8.80E-05,2.74E-05,3.11E-05
Bacteroidetes,Bacteroidia,0.000386732,1.55E-05,0.000148988,0.000286283,8.38E-05,3.98E-05,0,0.000134336,1.68E-05,0,0.00023479,1.37E-05,4.67E-05
Firmicutes,Clostridia,5.95E-05,0,0,0.000759273,1.68E-05,0.000198992,3.06E-05,0,1.68E-05,1.57E-05,1.47E-05,0,0
Firmicutes,Clostridia,4.46E-05,9.27E-05,4.26E-05,1.24E-05,3.35E-05,0,4.59E-05,1.34E-05,0.000469303,0.00048687,0.000205441,0.000438639,0
Firmicutes,Clostridia,0.000252863,0.000123644,0,0.000211601,0.000771178,3.98E-05,1.53E-05,0.000483611,8.38E-05,0.000282699,0,0.000191904,0
Firmicutes,Clostridia,7.44E-05,9.27E-05,0.000127704,0,0.000184412,1.33E-05,0.000153008,8.06E-05,0.000117326,1.57E-05,0,0.000452346,0
Firmicutes,Clostridia,0.000118994,4.64E-05,4.26E-05,1.24E-05,1.68E-05,1.33E-05,3.06E-05,0.00029554,5.03E-05,9.42E-05,5.87E-05,0,0.000466868
Firmicutes,Clostridia,0.000163617,1.55E-05,0.00010642,0.000199154,0.000100588,9.29E-05,6.12E-05,6.72E-05,8.38E-05,4.71E-05,8.80E-05,5.48E-05,4.67E-05
Firmicutes,Clostridia,0.000223115,0.000108188,7.45E-05,2.49E-05,5.03E-05,0.000132661,0.000153008,8.06E-05,0.000284934,0.000141349,5.87E-05,0.00010966,0.000217872
Firmicutes,Clostridia,2.97E-05,3.09E-05,9.58E-05,0.000261389,6.71E-05,0.000159193,6.12E-05,0.000134336,5.03E-05,7.85E-05,0.000132069,5.48E-05,9.34E-05
Firmicutes,Clostridia,0.000267738,9.27E-05,0,0,1.68E-05,0.000132661,6.12E-05,4.03E-05,0.00082128,0.000125644,0,6.85E-05,9.34E-05
Bacteroidetes,Bacteroidia,1.49E-05,6.18E-05,0,0,0.000301765,0,7.65E-05,0,3.35E-05,0,8.80E-05,0.000219319,0.00014006
Firmicutes,Clostridia,2.97E-05,0.000278199,0,1.24E-05,1.68E-05,0.000291855,4.59E-05,0,0.00021789,0.000408343,0,0,0
Firmicutes,Negativicutes,0.000312361,0.000417298,5.32E-05,0,0,0,0,1.34E-05,0,0,0,0,0
Fibrobacteres,Fibrobacteria,2.97E-05,4.64E-05,0,0.000410754,1.68E-05,0.000159193,0.000107106,0,0,0.000471165,0,0,0
Proteobacteria,Gammaproteobacteria,5.95E-05,3.09E-05,2.13E-05,2.49E-05,0.000150883,0.00136641,0,0,6.70E-05,6.28E-05,7.34E-05,4.11E-05,0
Firmicutes,Clostridia,0,1.55E-05,2.13E-05,0,0,1.33E-05,0,0.000376142,0,0,0,0.000178197,0.000295683
NA,NA,0,9.27E-05,0,0,0,1.33E-05,1.53E-05,0,3.35E-05,0.000533987,0,1.37E-05,0.000653615
Bacteroidetes,Bacteroidia,0.000282612,0,0.000287335,0.000510331,0.000150883,2.65E-05,0.000107106,0.000120903,0,0.000188466,0,0.000205612,0.00014006
Firmicutes,Clostridia,0.000237989,0,5.32E-05,0.000112024,0,0.000610241,0.000306016,0.000107469,0,0,1.47E-05,2.74E-05,0.000155623
Spirochaetes,Spirochaetia,0.000148743,0.00017001,0.001277044,0,0,0,0,0,0,3.14E-05,0,0,0
Firmicutes,Clostridia,0.000535475,4.64E-05,0,0,0,2.65E-05,6.12E-05,0,6.70E-05,0.001036562,0,0.000260442,3.11E-05
Firmicutes,Clostridia,4.46E-05,1.55E-05,3.19E-05,0.000124471,6.71E-05,0.000145927,7.65E-05,4.03E-05,3.35E-05,7.85E-05,7.34E-05,2.74E-05,0.000171185
Firmicutes,Clostridia,0.000223115,0.000216377,0,0,5.03E-05,0.000119395,9.18E-05,8.06E-05,3.35E-05,9.42E-05,4.40E-05,5.48E-05,0
Firmicutes,Clostridia,0.000282612,1.55E-05,0.000617238,0,1.68E-05,0.000119395,0,2.69E-05,0.000134086,6.28E-05,0.000102721,9.60E-05,1.56E-05
Firmicutes,Clostridia,0.000312361,9.27E-05,0,0,1.68E-05,1.33E-05,4.59E-05,5.37E-05,0.000586628,3.14E-05,0.000102721,0.00010966,6.22E-05
Spirochaetes,Spirochaetia,0,0.002689252,0,0,0,0,0,0,0,0,0,0,0
Firmicutes,Bacilli,0,4.64E-05,1.06E-05,0,0.001357944,1.33E-05,0,0.000725416,0,0,0,0,0
Euryarchaeota,Thermoplasmata,0.000133869,6.18E-05,0,0,0,0,4.59E-05,0,0.000368738,0,0,0.000260442,0.001213857
Firmicutes,Clostridia,7.44E-05,4.64E-05,0.000340545,8.71E-05,6.71E-05,0.000490846,4.59E-05,2.69E-05,1.68E-05,1.57E-05,1.47E-05,0,0
Firmicutes,Clostridia,0,3.09E-05,0,0,0.000150883,0.000119395,3.06E-05,1.34E-05,0,0,7.34E-05,5.48E-05,0.001602913
Firmicutes,Bacilli,0,0,0.000117062,4.98E-05,6.71E-05,0,3.06E-05,0,0.000150847,0.000596809,4.40E-05,0.000301564,0
Firmicutes,Negativicutes,0.00010412,0.000123644,0.000564028,0,0,0,0,0,0.000117326,0,0,0,0
Firmicutes,Bacilli,0,0,0,1.24E-05,0.001492062,3.98E-05,0,0.00059108,0,0,1.47E-05,1.37E-05,0
Proteobacteria,Betaproteobacteria,4.46E-05,3.09E-05,0.00010642,0,0.000134118,0.000132661,0,0,0.000184369,0.000439754,0.000117395,0.000397516,0.000171185
Firmicutes,Clostridia,0.000133869,3.09E-05,0.000191557,0.000112024,5.03E-05,0.000106129,6.12E-05,8.06E-05,0,3.14E-05,0.000102721,6.85E-05,6.22E-05
Firmicutes,Erysipelotrichia,0.000118994,1.55E-05,0.00010642,0.000199154,0.000117353,6.63E-05,1.53E-05,0.000107469,6.70E-05,0.000157055,0.000117395,4.11E-05,0.000124498
Firmicutes,Clostridia,0.000386732,0,0,0.000161812,0,0.000212258,6.12E-05,4.03E-05,6.70E-05,6.28E-05,0.000278813,0,1.56E-05
Firmicutes,Clostridia,0.000163617,0.000370931,0,0,0.000184412,7.96E-05,0,0,0,4.71E-05,0.000264139,0.000178197,0
Bacteroidetes,Bacteroidia,0,3.09E-05,0,0,0,0,0,0,6.70E-05,0,0,0.001740847,0
Firmicutes,Clostridia,1.49E-05,0,3.19E-05,1.24E-05,1.68E-05,0,0.000321317,0.000846319,5.03E-05,0,0.000117395,0,0
Proteobacteria,Deltaproteobacteria,2.97E-05,0.000123644,1.06E-05,0,0,0,0.001239366,0,0.000117326,0.000188466,0,6.85E-05,0
Proteobacteria,Deltaproteobacteria,0.000386732,0,4.26E-05,3.73E-05,0.000217942,0,0.000321317,4.03E-05,0.000184369,0.000266993,0.000337511,5.48E-05,0.000124498
Firmicutes,Clostridia,4.46E-05,0,0,1.24E-05,0,2.65E-05,0,0,1.68E-05,0.000722453,0,4.11E-05,0
Firmicutes,Clostridia,2.97E-05,1.55E-05,0.000542744,0,5.03E-05,0,0.000137707,0.000456744,0.000351977,0,0,0.000191904,0
Firmicutes,Clostridia,0,0,4.26E-05,0.000497884,6.71E-05,9.29E-05,1.53E-05,0,0,4.71E-05,0.000132069,2.74E-05,1.56E-05
Bacteroidetes,Bacteroidia,0.000713967,7.73E-05,0.000713016,0,0,0,0,0.000550779,5.03E-05,0,0,8.22E-05,0
Firmicutes,Bacilli,0,1.55E-05,7.45E-05,0,0.000100588,0,0,0.000255239,0,0.000109938,0.000176093,2.74E-05,0
Firmicutes,NA,1.49E-05,0.000200921,3.19E-05,3.73E-05,3.35E-05,0.000106129,0.000153008,5.37E-05,0.000117326,4.71E-05,7.34E-05,9.60E-05,0.000171185
Firmicutes,Clostridia,2.97E-05,3.09E-05,2.13E-05,9.96E-05,0.000100588,0.000225524,4.59E-05,2.69E-05,1.68E-05,4.71E-05,5.87E-05,1.37E-05,1.56E-05
Firmicutes,Clostridia,0,0,0,1.24E-05,0,0.000159193,1.53E-05,0,0,0,1.47E-05,0,3.11E-05
Bacteroidetes,Bacteroidia,1.49E-05,0,4.26E-05,0.000970874,0,3.98E-05,0,5.37E-05,3.35E-05,0.000282699,2.93E-05,2.74E-05,6.22E-05
Bacteroidetes,Bacteroidia,0,3.09E-05,0.000244767,0.000124471,0.000184412,0.000623508,3.06E-05,0,0,3.14E-05,4.40E-05,2.74E-05,1.56E-05
Firmicutes,Clostridia,2.97E-05,1.55E-05,0,9.96E-05,5.03E-05,0.000265322,4.59E-05,5.37E-05,0,6.28E-05,4.40E-05,0,0
Firmicutes,Clostridia,2.97E-05,0.000803685,0.000468249,0,1.68E-05,0,1.53E-05,4.03E-05,0,0.000361226,1.47E-05,0,0.000295683
Firmicutes,Negativicutes,4.46E-05,0.000216377,7.45E-05,0,0,1.33E-05,0,0,0,1.57E-05,0,0,0
Verrucomicrobia,Subdivision5,0.000163617,0.000216377,1.06E-05,0,1.68E-05,0.000318387,0.00036722,0.000282106,0.000251412,0,0,0.000479761,1.56E-05
Verrucomicrobia,Subdivision5,5.95E-05,7.73E-05,1.06E-05,1.24E-05,0.000117353,9.29E-05,0.00056613,0,0.000234651,0.000125644,0,0.00010966,0.000373494
Spirochaetes,Spirochaetia,0.000386732,0,0,0,0,0,0,0,0.000100565,0,0,0.00167231,0
Bacteroidetes,NA,0,0.000185466,0.00010642,0,0,0.00017246,1.53E-05,0.000161204,1.68E-05,0,0.000146744,1.37E-05,0.000466868
Verrucomicrobia,Subdivision5,4.46E-05,3.09E-05,1.06E-05,9.96E-05,0.000184412,1.33E-05,0.000535528,0.000120903,8.38E-05,0.000219877,0.000249464,8.22E-05,0.000124498
Firmicutes,Clostridia,0,0.00034002,0,0,0,2.65E-05,0.000260114,0.000107469,0.000117326,0.000109938,0,0.000383809,0
Firmicutes,Erysipelotrichia,0.00010412,1.55E-05,0.000127704,0.000149365,8.38E-05,7.96E-05,4.59E-05,9.40E-05,0.000167608,0.000125644,0.000102721,6.85E-05,0.000124498
Firmicutes,Clostridia,0,0.000139099,0,1.24E-05,0,0.000145927,0.00036722,0,0.00083804,0,0,8.22E-05,0
Firmicutes,Clostridia,0,0.000525486,0,0,0,0,0,0,0.000703954,0,0,0,0
Firmicutes,Erysipelotrichia,0.000267738,7.73E-05,0.000297977,0.000124471,0.000167647,3.98E-05,1.53E-05,0.000174637,1.68E-05,6.28E-05,1.47E-05,2.74E-05,7.78E-05
NA,NA,0.000193366,0,0,0.000659696,0.000704119,0,0,4.03E-05,0,0,0.000396208,0,1.56E-05
Firmicutes,Clostridia,7.44E-05,9.27E-05,0.00010642,6.22E-05,0.000285001,3.98E-05,0.000229512,2.69E-05,8.38E-05,0.000157055,0.000352185,6.85E-05,6.22E-05
Firmicutes,Bacilli,0,1.55E-05,0.000117062,0,0,0,0,0,0,1.57E-05,0,4.11E-05,0
Elusimicrobia,Elusimicrobia,0.00075859,0.000525486,1.06E-05,0,1.68E-05,0.000106129,1.53E-05,0,0.000100565,0,0,0.000178197,0
Firmicutes,Clostridia,0.000148743,1.55E-05,0,0.001182474,5.03E-05,0,0,0,1.68E-05,0,0,5.48E-05,0
Elusimicrobia,Elusimicrobia,0.00020824,0,0,0,0,0,3.06E-05,0.000510478,0.000988888,0,0,0.000740203,0
Bacteroidetes,Bacteroidia,0,0,0,0.000261389,0,0.000225524,7.65E-05,0,0,0,0,0,0
Firmicutes,Clostridia,8.92E-05,4.64E-05,0.00010642,0,0.000134118,0.000106129,3.06E-05,8.06E-05,0.000150847,0.000251288,7.34E-05,1.37E-05,0.000389057
Firmicutes,Negativicutes,0.000728841,1.55E-05,1.06E-05,2.49E-05,3.35E-05,0,0,0,5.03E-05,1.57E-05,2.93E-05,8.22E-05,0
Euryarchaeota,Thermoplasmata,0.000148743,0.000216377,4.26E-05,2.49E-05,0.000150883,0.000145927,0.00036722,0.000107469,0.000167608,0.000235582,0,0.00010966,0
Bacteroidetes,Bacteroidia,2.97E-05,4.64E-05,0.000159631,4.98E-05,8.38E-05,9.29E-05,1.53E-05,5.37E-05,3.35E-05,6.28E-05,0.000454906,6.85E-05,6.22E-05
Firmicutes,Clostridia,0.000133869,7.73E-05,6.39E-05,3.73E-05,8.38E-05,0.000145927,0.000107106,0.000134336,0.000134086,0.000109938,2.93E-05,0.000191904,1.56E-05
Bacteroidetes,Bacteroidia,1.49E-05,1.55E-05,0,0.001381628,0.000117353,0.00023879,3.06E-05,4.03E-05,6.70E-05,0,1.47E-05,0,7.78E-05
Bacteroidetes,Bacteroidia,0,0,0,0.000348519,0.000117353,0.00047758,0,6.72E-05,0,0,0.000102721,0,4.67E-05
Bacteroidetes,Bacteroidia,0.00010412,1.55E-05,0,0,0.000167647,0.000318387,4.59E-05,0.00014777,1.68E-05,0,0.000542952,1.37E-05,0
Firmicutes,Clostridia,4.46E-05,0,5.32E-05,6.22E-05,5.03E-05,0.000119395,0.00018361,9.40E-05,0.000301695,1.57E-05,8.80E-05,6.85E-05,0.000155623
Firmicutes,NA,0,0,0.00010642,0,0,0,0,0.000349275,1.68E-05,1.57E-05,0,1.37E-05,0
Bacteroidetes,Bacteroidia,0.000118994,0,3.19E-05,0.000410754,5.03E-05,0.000119395,0,6.72E-05,3.35E-05,0.000141349,0.000161418,0,3.11E-05
Firmicutes,Negativicutes,0.00010412,0,0.00062788,1.24E-05,0,0,0,0.000120903,0,1.57E-05,0,0.000411224,0
Actinobacteria,Actinobacteria,8.92E-05,4.64E-05,0.000127704,9.96E-05,5.03E-05,9.29E-05,9.18E-05,0.000174637,0.000301695,7.85E-05,4.40E-05,4.11E-05,0.000108936
Firmicutes,Clostridia,0.000624721,0,0,0,0,0,0,0,0.000100565,0,0,0,0
Firmicutes,Clostridia,1.49E-05,1.55E-05,2.13E-05,0.000261389,1.68E-05,0.000119395,7.65E-05,1.34E-05,3.35E-05,1.57E-05,2.93E-05,8.22E-05,1.56E-05
Bacteroidetes,Bacteroidia,1.49E-05,0,0.000297977,0,0,5.31E-05,0,0,0,0,0,0,0
Bacteroidetes,Bacteroidia,4.46E-05,1.55E-05,0,0.000672143,3.35E-05,0.000291855,3.06E-05,0,6.70E-05,0,8.80E-05,6.85E-05,0
Firmicutes,Clostridia,0.000193366,3.09E-05,4.26E-05,0.000124471,0.000100588,6.63E-05,0.000214211,0.000107469,3.35E-05,0.000109938,0.000176093,2.74E-05,0.000217872
Firmicutes,Clostridia,0,0,9.58E-05,0,0,0,0.000107106,2.69E-05,0.000100565,9.42E-05,7.34E-05,2.74E-05,3.11E-05
Firmicutes,Clostridia,4.46E-05,1.55E-05,5.32E-05,0.000112024,0,1.33E-05,0.000581431,0.000241805,0.000100565,7.85E-05,0.000146744,0,4.67E-05
Bacteroidetes,NA,2.97E-05,7.73E-05,0.000297977,0,3.35E-05,2.65E-05,0.000413122,5.37E-05,0.000351977,0.000109938,8.80E-05,4.11E-05,0
Firmicutes,Clostridia,7.44E-05,4.64E-05,0,0.000248942,0.000167647,0,0,0,8.38E-05,3.14E-05,0.000572301,2.74E-05,0
Firmicutes,Clostridia,2.97E-05,0.000293654,2.13E-05,8.71E-05,6.71E-05,0.000145927,0.000168309,1.34E-05,1.68E-05,0.000251288,1.47E-05,0.000150782,0.000311245
Bacteroidetes,Bacteroidia,1.49E-05,1.55E-05,0,0,0,0,0,0,0,0,0,0,0
Bacteroidetes,Bacteroidia,4.46E-05,0,0.000127704,0.000572567,8.38E-05,5.31E-05,1.53E-05,0.00014777,5.03E-05,3.14E-05,4.40E-05,2.74E-05,6.22E-05
Bacteroidetes,Bacteroidia,0.000148743,0.000386387,0.000127704,0.000112024,0.000134118,3.98E-05,3.06E-05,5.37E-05,0.00021789,1.57E-05,2.93E-05,0.000315271,3.11E-05
Firmicutes,Clostridia,2.97E-05,7.73E-05,1.06E-05,6.22E-05,0,0.000941894,0,0,1.68E-05,6.28E-05,2.93E-05,1.37E-05,0
Firmicutes,Clostridia,0,4.64E-05,0.00010642,0,0.000100588,0,1.53E-05,0,0,0.00017276,0,0.000383809,0.000155623
Firmicutes,Erysipelotrichia,0.000133869,9.27E-05,0.000170273,0.000448096,3.35E-05,3.98E-05,0.000168309,5.37E-05,0.000100565,6.28E-05,0.000102721,1.37E-05,0
NA,NA,0.000356983,0.000200921,0.000148988,0,0,3.98E-05,0.000673236,0,0,0,0,0.000438639,0
Firmicutes,Clostridia,0,0,0.000191557,0.00029873,0.000100588,0.000252056,7.65E-05,2.69E-05,0,3.14E-05,5.87E-05,0,7.78E-05
Verrucomicrobia,Subdivision5,0.00010412,0.000525486,0,0,0,0.000212258,0.00036722,9.40E-05,0.00020113,0,0,0.000356394,0
Firmicutes,Clostridia,0,0,0,2.49E-05,1.68E-05,1.33E-05,0,0,3.35E-05,0.000204171,4.40E-05,1.37E-05,0.000280121
Firmicutes,Clostridia,4.46E-05,0,3.19E-05,0.000199154,0.000117353,2.65E-05,4.59E-05,2.69E-05,0.000100565,7.85E-05,0.000176093,5.48E-05,0
Firmicutes,Clostridia,8.92E-05,0,0,0.000336072,0.000150883,2.65E-05,9.18E-05,1.34E-05,0.000117326,4.71E-05,0.00023479,5.48E-05,0.00034237
Firmicutes,Erysipelotrichia,0.000193366,1.55E-05,8.51E-05,0.000186706,0.000100588,9.29E-05,3.06E-05,6.72E-05,0.000134086,0.000141349,2.93E-05,4.11E-05,0.000124498
Firmicutes,Clostridia,4.46E-05,0.000309109,0,0,5.03E-05,0.000145927,0.00038252,0.000107469,6.70E-05,0.000188466,0,0.000438639,0
Verrucomicrobia,Subdivision5,7.44E-05,0.00017001,4.26E-05,1.24E-05,0.000134118,0.000198992,0.000351919,0,0.000100565,0.000329815,0,0.000150782,0.000280121
Bacteroidetes,Bacteroidia,0.00020824,4.64E-05,5.32E-05,0,5.03E-05,0.000185726,6.12E-05,0.000120903,0.00020113,3.14E-05,0,0.000438639,3.11E-05
Firmicutes,Erysipelotrichia,4.46E-05,1.55E-05,0.000329903,3.73E-05,1.68E-05,0,0,0.000483611,8.38E-05,3.14E-05,7.34E-05,0.000191904,6.22E-05
Firmicutes,Clostridia,0,0,0,9.96E-05,0.000419119,0,0.000168309,1.34E-05,1.68E-05,0.000345521,0.000748393,2.74E-05,0
Spirochaetes,Spirochaetia,0.000237989,0.000154555,6.39E-05,0,0,0,0,0.000188071,1.68E-05,0.000282699,0,0.000123367,0.000497992
Bacteroidetes,Bacteroidia,1.49E-05,0,4.26E-05,0.000273836,5.03E-05,0.00023879,4.59E-05,1.34E-05,8.38E-05,0.000125644,0.000322836,1.37E-05,0.000108936
Spirochaetes,Spirochaetia,4.46E-05,0,0,0,0.000402354,0,0.000107106,0.000107469,8.38E-05,0.000235582,0,0.000370101,0.000264558
Bacteroidetes,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
Firmicutes,Clostridia,0,1.55E-05,1.06E-05,0,5.03E-05,0,1.53E-05,5.37E-05,0,0.000109938,0,0,1.56E-05
Firmicutes,Clostridia,0.001115573,1.55E-05,0,2.49E-05,0.000285001,0,0,1.34E-05,0.000100565,0,0.000220116,0,9.34E-05
Firmicutes,Clostridia,0.000178492,1.55E-05,0,0,0,1.33E-05,0,0,0.000117326,0,0,0.000205612,0
Firmicutes,Erysipelotrichia,0,1.55E-05,0.000170273,0,0,1.33E-05,0.000229512,2.69E-05,6.70E-05,1.57E-05,1.47E-05,0.000178197,0.000124498
Bacteroidetes,Bacteroidia,0.000133869,1.55E-05,0,0,1.68E-05,0.001061289,3.06E-05,0,1.68E-05,0.00017276,1.47E-05,5.48E-05,0
Firmicutes,Clostridia,0.000163617,1.55E-05,1.06E-05,0.000199154,6.71E-05,0,0,0,5.03E-05,3.14E-05,0.000366859,8.22E-05,0
Bacteroidetes,Flavobacteriia,0,1.55E-05,0.000425681,0,0,0.000252056,0.000137707,0,6.70E-05,0.000879507,0.000117395,1.37E-05,0
Firmicutes,Clostridia,0.000178492,4.64E-05,0,0,0.000100588,5.31E-05,0.000153008,2.69E-05,3.35E-05,4.71E-05,0,9.60E-05,4.67E-05
Firmicutes,Clostridia,0.00010412,4.64E-05,0.000202199,4.98E-05,8.38E-05,2.65E-05,0.000397821,2.69E-05,0.000234651,0.000109938,0.000146744,0.000178197,1.56E-05
Bacteroidetes,Bacteroidia,5.95E-05,3.09E-05,0.000138346,1.24E-05,8.38E-05,3.98E-05,1.53E-05,8.06E-05,1.68E-05,0,8.80E-05,0,0.00014006
Firmicutes,Clostridia,0.000237989,9.27E-05,3.19E-05,0,3.35E-05,0,0.000688537,1.34E-05,6.70E-05,0.000157055,8.80E-05,8.22E-05,0
Firmicutes,NA,2.97E-05,0,0,0.000124471,1.68E-05,0,0.000336618,0.000214938,5.03E-05,0.000157055,0.000132069,1.37E-05,0.000233434
Firmicutes,Clostridia,0.000118994,0.000216377,0,3.73E-05,0.000100588,0.000252056,3.06E-05,0,0.000134086,0.000612514,0,6.85E-05,0.000280121
Bacteroidetes,Bacteroidia,1.49E-05,0,0,0.000360966,0,0.00088883,4.59E-05,0,0,0,0.000322836,0,0
Firmicutes,Clostridia,0,0,2.13E-05,2.49E-05,0.000100588,2.65E-05,0.000260114,6.72E-05,6.70E-05,0.00017276,5.87E-05,5.48E-05,3.11E-05
Bacteroidetes,Bacteroidia,2.97E-05,0,0.00010642,0.000211601,0.000117353,0.000530645,1.53E-05,1.34E-05,5.03E-05,4.71E-05,7.34E-05,1.37E-05,7.78E-05
Firmicutes,NA,0,0.000293654,0,0,0,0.000278588,0.000306016,0,3.35E-05,1.57E-05,0,5.48E-05,0
Firmicutes,Clostridia,0.000223115,6.18E-05,0.000127704,3.73E-05,0,0.000119395,0.000107106,8.06E-05,0.000150847,9.42E-05,5.87E-05,8.22E-05,0.00014006
Firmicutes,Clostridia,2.97E-05,7.73E-05,0.000223483,0.000286283,6.71E-05,0.000159193,4.59E-05,0.000120903,0.000100565,3.14E-05,4.40E-05,2.74E-05,0.000171185
Bacteroidetes,NA,0.000148743,0,0,0.000485437,0.00067059,0,1.53E-05,2.69E-05,5.03E-05,1.57E-05,8.80E-05,0,3.11E-05
Firmicutes,Clostridia,0.000282612,0,0,0.000248942,0,0.000132661,4.59E-05,0.000120903,5.03E-05,3.14E-05,1.47E-05,1.37E-05,6.22E-05
Firmicutes,Erysipelotrichia,8.92E-05,6.18E-05,0.00010642,0.000497884,3.35E-05,3.98E-05,0.000122407,5.37E-05,5.03E-05,3.14E-05,4.40E-05,0,4.67E-05
Bacteroidetes,Bacteroidia,1.49E-05,0,0.000436323,6.22E-05,0.000167647,5.31E-05,0.000137707,1.34E-05,0.000117326,0.000188466,0.000102721,1.37E-05,7.78E-05
Firmicutes,Clostridia,1.49E-05,0,1.06E-05,8.71E-05,5.03E-05,0,0.000153008,0,1.68E-05,7.85E-05,0.000102721,8.22E-05,6.22E-05
Firmicutes,Clostridia,8.92E-05,6.18E-05,7.45E-05,2.49E-05,0.000234706,0.000132661,0.000244813,4.03E-05,0.000134086,0.000157055,0.000220116,8.22E-05,1.56E-05
NA,NA,2.97E-05,0,0.001021635,0,0,0,0.000168309,8.06E-05,1.68E-05,0.000219877,0,2.74E-05,0
Spirochaetes,Spirochaetia,0.000148743,7.73E-05,0.00062788,0,0,2.65E-05,0,1.34E-05,0.000268173,1.57E-05,0,0.00010966,0.000280121
Firmicutes,Clostridia,0.000118994,3.09E-05,3.19E-05,0.000136918,5.03E-05,7.96E-05,1.53E-05,2.69E-05,3.35E-05,7.85E-05,0.000102721,5.48E-05,0.000202309
Firmicutes,Clostridia,0.000342109,1.55E-05,1.06E-05,0,0,2.65E-05,6.12E-05,0,1.68E-05,0.000879507,0,0.000411224,1.56E-05
Firmicutes,Clostridia,7.44E-05,6.18E-05,8.51E-05,4.98E-05,6.71E-05,6.63E-05,0.000137707,2.69E-05,8.38E-05,3.14E-05,0.000132069,5.48E-05,9.34E-05
Firmicutes,Clostridia,5.95E-05,0,0,2.49E-05,1.68E-05,0.000106129,0.000306016,4.03E-05,1.68E-05,9.42E-05,0,8.22E-05,0.000326808
Firmicutes,Clostridia,0,6.18E-05,0.000159631,0,0,0,7.65E-05,2.69E-05,0.000117326,7.85E-05,8.80E-05,0,1.56E-05
Firmicutes,Clostridia,1.49E-05,0.000108188,0,2.49E-05,0.000100588,0.000119395,7.65E-05,4.03E-05,0.000435781,0.000345521,0.000337511,4.11E-05,0
Firmicutes,Erysipelotrichia,0.000133869,4.64E-05,0.000127704,8.71E-05,8.38E-05,6.63E-05,7.65E-05,0.000188071,6.70E-05,0.000125644,0.000161418,5.48E-05,0.000108936
Firmicutes,Clostridia,8.92E-05,0.000139099,0,1.24E-05,0,0.000132661,0.000198911,2.69E-05,0.000452542,0,0,4.11E-05,0
Firmicutes,Clostridia,0,0,0.000180915,0,5.03E-05,0,3.06E-05,0.000671682,8.38E-05,6.28E-05,0.000308162,0,1.56E-05
Firmicutes,Clostridia,5.95E-05,0,0,0.001219816,3.35E-05,7.96E-05,0,0,0,1.57E-05,4.40E-05,0.000205612,0
Firmicutes,Clostridia,0.000178492,1.55E-05,0.000127704,0.000410754,8.38E-05,5.31E-05,4.59E-05,0,5.03E-05,7.85E-05,8.80E-05,0,0.000217872
Firmicutes,NA,0,1.55E-05,1.06E-05,1.24E-05,8.38E-05,0,7.65E-05,0,0,0.000219877,0,0.000301564,0
Firmicutes,Clostridia,0.000133869,3.09E-05,6.39E-05,0,8.38E-05,6.63E-05,4.59E-05,0.000241805,8.38E-05,9.42E-05,0.000249464,4.11E-05,3.11E-05
Firmicutes,Bacilli,5.95E-05,3.09E-05,7.45E-05,0,0.000117353,0,0,0.000335841,0,3.14E-05,0.000161418,1.37E-05,0
